# bioPlux Text File Format
# Version: 1
# StartDateTime: 2014-05-27 18:33:37
# SamplingFrequency: 1000
# SampledChannels: 1 2 3 4 5
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:4C:0F:29
# EndOfHeader
34	0	0	844	787	730	2036	2031
35	0	0	844	787	730	2037	2100
36	0	0	844	788	731	2038	2107
37	0	0	843	788	731	2086	1997
38	0	0	843	788	731	2147	1835
39	0	0	845	788	731	1999	1986
40	0	0	844	787	731	1960	2256
41	0	0	844	788	731	2028	2069
42	0	0	844	788	732	2032	2090
43	0	0	843	788	731	2033	2032
44	0	0	844	788	731	2031	1945
45	0	0	844	787	731	2034	1964
46	0	0	845	788	731	2031	1976
47	0	0	843	788	732	2033	2005
48	0	0	843	787	730	2033	2007
49	0	0	844	787	730	2032	1993
50	0	0	843	787	728	2034	1972
51	0	0	844	788	731	2031	1996
52	0	0	843	787	731	2030	1990
53	0	0	844	789	732	2035	2050
54	0	0	843	787	730	2035	2049
55	0	0	843	788	729	2043	2183
56	0	0	845	789	732	2043	2300
57	0	0	844	788	731	2041	2170
58	0	0	845	789	731	2043	1982
59	0	0	843	788	730	2037	1984
60	0	0	844	788	728	2037	2016
61	0	0	845	789	731	2040	2006
62	0	0	843	789	729	2034	2003
63	0	0	844	790	730	2039	2005
64	0	0	843	788	729	2034	2001
65	0	0	844	789	727	2038	2000
66	0	0	845	790	731	2037	2065
67	0	0	844	789	730	2035	2106
68	0	0	846	790	731	2041	2073
69	0	0	844	788	729	2041	2035
70	0	0	844	788	727	2042	2041
71	0	0	846	790	731	2038	2035
72	0	0	844	789	729	2038	1983
73	0	0	846	789	730	2040	2030
74	0	0	844	788	729	2037	2019
75	0	0	845	787	728	2043	2014
76	0	0	846	788	729	2039	2031
77	0	0	845	788	728	2038	2009
78	0	0	845	788	728	2038	1994
79	0	0	845	788	728	2035	2015
80	0	0	845	787	727	2038	2081
81	0	0	846	788	729	2040	2040
82	0	0	845	788	728	2037	1998
83	0	0	846	788	729	2043	1978
84	0	0	845	788	729	2042	1968
85	0	0	845	787	728	2041	1976
86	0	0	846	788	729	2038	1984
87	0	0	845	787	729	2036	2272
88	0	0	847	789	730	2031	2210
89	0	0	846	787	729	2028	2093
90	0	0	846	787	727	2033	2061
91	0	0	847	789	729	2032	2039
92	0	0	846	788	729	2029	2020
93	0	0	847	789	729	2037	2024
94	0	0	847	789	729	2037	2031
95	0	0	847	789	730	2035	2035
96	0	0	846	788	729	2033	2057
97	0	0	847	789	730	2039	2116
98	0	0	847	789	730	2040	2099
99	0	0	847	791	729	2036	1983
100	0	0	846	787	728	2040	2009
101	0	0	846	789	730	2039	2037
102	0	0	848	788	729	2035	2016
103	0	0	845	788	730	2034	1861
104	0	0	846	790	731	2037	1854
105	0	0	847	788	729	2038	1992
106	0	0	845	789	729	2034	2050
107	0	0	846	790	731	2039	2058
