# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "Z", "Y", "X"], "sync interval": 2, "time": "12:29:38.252", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [5, 6, 7], "keywords": "", "digital IO": [0, 1], "mode": 0, "date": "2017-9-19", "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["Z", "Y", "X"], "resolution": [16, 16, 16], "forcePlatform values": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], "special": [{}, {}, {}]}}
# EndOfHeader
402	0	37794	33287	32710	
403	0	37796	33287	32698	
404	0	37808	33259	32700	
405	0	37808	33264	32704	
406	0	37808	33263	32704	
407	0	37800	33262	32690	
408	0	37804	33245	32681	
409	0	37776	33250	32666	
410	0	37746	33258	32655	
411	0	37752	33255	32646	
412	0	37760	33240	32647	
413	0	37752	33242	32655	
414	0	37748	33236	32655	
415	0	37756	33247	32654	
416	0	37748	33242	32647	
417	0	37758	33234	32667	
418	0	37744	33236	32666	
419	0	37730	33247	32671	
420	0	37764	33247	32684	
421	0	37767	33261	32703	
422	0	37750	33255	32720	
423	0	37752	33265	32736	
424	0	37752	33274	32762	
425	0	37752	33282	32765	
426	0	37756	33283	32768	
427	0	37732	33287	32793	
428	0	37720	33283	32824	
429	0	37712	33287	32830	
430	0	37688	33287	32824	
431	0	37673	33287	32805	
432	0	37660	33308	32808	
433	0	37660	33287	32806	
434	0	37664	33287	32800	
435	0	37654	33287	32794	
436	0	37652	33286	32775	
437	0	37648	33287	32764	
438	0	37624	33306	32754	
439	0	37592	33303	32752	
440	0	37596	33287	32743	
441	0	37574	33287	32738	
442	0	37560	33311	32725	
443	0	37548	33310	32722	
444	0	37560	33317	32725	
445	0	37540	33318	32725	
446	0	37536	33321	32750	
447	0	37552	33333	32752	
448	0	37557	33340	32775	
449	0	37586	33351	32806	
